127.0.0.1 - - [03/Jan/2016:15:43:43 +0700] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:49:15 +0700] "GET /NEWPROJECT/NEWPROJECT/SpryAssets/SpryAccordion.js HTTP/1.1" 404 1060
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:49:15 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/DaLat/Tour%20%C4%90%C3%A0%20L%E1%BA%A1t%203%20ng%C3%A0y%202%20%C4%91%C3%AAm%20%C4%91%C6%B0%E1%BB%9Dng%20h%E1%BA%A7m%20%C4%91%E1%BA%A5t%20s%C3%A9t%20%C4%90%C3%80%20L%E1%BA%A0T%20-%20%C4%90%C6%B0%E1%BB%9Dng%20H%E1%BA%A7m%20%C4%90%E1%BA%A5t%20S%C3%A9t/pictures/bbi1420613859_tour-du-lich-da-lat-chinh-phuc-dinh-langbiang-3-ngay-2-dem.jpg HTTP/1.1" 404 1724
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:49:15 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/BinhThuan/Bluebaymuine/bienphanthiet.jpg HTTP/1.1" 404 1136
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:49:15 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichNuocNgoai/campuchia/s%E1%BB%89miephuyenbi/168398-tour-kham-pha-siem-riep-huyen-bi-phnompenh-cao-nguyen-bokor-sihanoukville-dao-thien-duong-kohrong-ks-3-5-6n5d-danh-cho-1-khach.jpg HTTP/1.1" 404 1394
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:49:16 +0700] "GET /NEWPROJECT/NEWPROJECT/video/Welcome%20to%20vietnam.mp4 HTTP/1.1" 206 1
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:49:16 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/DaLat/Tour%20%C4%90%C3%A0%20L%E1%BA%A1t%203%20ng%C3%A0y%202%20%C4%91%C3%AAm%20%C4%91%C6%B0%E1%BB%9Dng%20h%E1%BA%A7m%20%C4%91%E1%BA%A5t%20s%C3%A9t%20%C4%90%C3%80%20L%E1%BA%A0T%20-%20%C4%90%C6%B0%E1%BB%9Dng%20H%E1%BA%A7m%20%C4%90%E1%BA%A5t%20S%C3%A9t/pictures/bbi1420613859_tour-du-lich-da-lat-chinh-phuc-dinh-langbiang-3-ngay-2-dem.jpg HTTP/1.1" 404 1724
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:49:16 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/BinhThuan/Bluebaymuine/bienphanthiet.jpg HTTP/1.1" 404 1136
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:49:17 +0700] "GET /NEWPROJECT/NEWPROJECT/video/Welcome%20to%20vietnam.mp4 HTTP/1.1" 206 19
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:50:19 +0700] "GET /NEWPROJECT/NEWPROJECT/html/home.jsp HTTP/1.1" 200 31375
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:50:20 +0700] "GET /NEWPROJECT/NEWPROJECT/SpryAssets/SpryAccordion.css HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:50:20 +0700] "GET /NEWPROJECT/NEWPROJECT/SpryAssets/SpryAccordion.js HTTP/1.1" 404 1060
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:50:20 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/BinhThuan/Bluebaymuine/bienphanthiet.jpg HTTP/1.1" 404 1136
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:50:20 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/DaLat/Tour%20%C4%90%C3%A0%20L%E1%BA%A1t%203%20ng%C3%A0y%202%20%C4%91%C3%AAm%20%C4%91%C6%B0%E1%BB%9Dng%20h%E1%BA%A7m%20%C4%91%E1%BA%A5t%20s%C3%A9t%20%C4%90%C3%80%20L%E1%BA%A0T%20-%20%C4%90%C6%B0%E1%BB%9Dng%20H%E1%BA%A7m%20%C4%90%E1%BA%A5t%20S%C3%A9t/pictures/bbi1420613859_tour-du-lich-da-lat-chinh-phuc-dinh-langbiang-3-ngay-2-dem.jpg HTTP/1.1" 404 1724
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:50:20 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichNuocNgoai/campuchia/s%E1%BB%89miephuyenbi/168398-tour-kham-pha-siem-riep-huyen-bi-phnompenh-cao-nguyen-bokor-sihanoukville-dao-thien-duong-kohrong-ks-3-5-6n5d-danh-cho-1-khach.jpg HTTP/1.1" 404 1394
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:50:21 +0700] "GET /NEWPROJECT/NEWPROJECT/video/Welcome%20to%20vietnam.mp4 HTTP/1.1" 206 1
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:50:21 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/DaLat/Tour%20%C4%90%C3%A0%20L%E1%BA%A1t%203%20ng%C3%A0y%202%20%C4%91%C3%AAm%20%C4%91%C6%B0%E1%BB%9Dng%20h%E1%BA%A7m%20%C4%91%E1%BA%A5t%20s%C3%A9t%20%C4%90%C3%80%20L%E1%BA%A0T%20-%20%C4%90%C6%B0%E1%BB%9Dng%20H%E1%BA%A7m%20%C4%90%E1%BA%A5t%20S%C3%A9t/pictures/bbi1420613859_tour-du-lich-da-lat-chinh-phuc-dinh-langbiang-3-ngay-2-dem.jpg HTTP/1.1" 404 1724
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:50:21 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/BinhThuan/Bluebaymuine/bienphanthiet.jpg HTTP/1.1" 404 1136
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:50:21 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichNuocNgoai/campuchia/s%E1%BB%89miephuyenbi/168398-tour-kham-pha-siem-riep-huyen-bi-phnompenh-cao-nguyen-bokor-sihanoukville-dao-thien-duong-kohrong-ks-3-5-6n5d-danh-cho-1-khach.jpg HTTP/1.1" 404 1394
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:50:22 +0700] "GET /NEWPROJECT/NEWPROJECT/video/Welcome%20to%20vietnam.mp4 HTTP/1.1" 206 418632
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:50:52 +0700] "GET /NEWPROJECT/NEWPROJECT/SpryAssets/SpryAccordion.css HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:47 +0700] "GET /NEWPROJECT/NEWPROJECT/html/home.jsp HTTP/1.1" 200 31457
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:47 +0700] "GET /NEWPROJECT/NEWPROJECT/Bootstrap/dist/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:47 +0700] "GET /NEWPROJECT/NEWPROJECT/Bootstrap/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:47 +0700] "GET /NEWPROJECT/NEWPROJECT/css/css.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:47 +0700] "GET /NEWPROJECT/NEWPROJECT/css/footer-distributed-with-address-and-phones.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:47 +0700] "GET /NEWPROJECT/NEWPROJECT/Bootstrap/glyphicons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:47 +0700] "GET /NEWPROJECT/NEWPROJECT/SpryAssets/SpryAccordion.css HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:47 +0700] "GET /NEWPROJECT/NEWPROJECT/Bootstrap/dist/js/jQuery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:47 +0700] "GET /NEWPROJECT/NEWPROJECT/css/index/body_contenner.css HTTP/1.1" 200 942
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:47 +0700] "GET /NEWPROJECT/NEWPROJECT/Bootstrap/dist/js/app.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:47 +0700] "GET /NEWPROJECT/NEWPROJECT/Bootstrap/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:47 +0700] "GET /NEWPROJECT/NEWPROJECT/SpryAssets/SpryAccordion.js HTTP/1.1" 404 1060
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:48 +0700] "GET /NEWPROJECT/NEWPROJECT/css/UpdateAddmin/stylenewaddmin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:48 +0700] "GET /NEWPROJECT/NEWPROJECT/engine1/wowslider.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:48 +0700] "GET /NEWPROJECT/NEWPROJECT/engine1/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:48 +0700] "GET /NEWPROJECT/NEWPROJECT/engine1/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:48 +0700] "GET /NEWPROJECT/NEWPROJECT/engine1/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:48 +0700] "GET /NEWPROJECT/NEWPROJECT/img/logo/flower%20banner%201%20-%20Copy.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:48 +0700] "GET /NEWPROJECT/NEWPROJECT/data1/tooltips/03.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:48 +0700] "GET /NEWPROJECT/NEWPROJECT/data1/images/04.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:48 +0700] "GET /NEWPROJECT/NEWPROJECT/data1/images/03.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:48 +0700] "GET /NEWPROJECT/NEWPROJECT/data1/images/01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:48 +0700] "GET /NEWPROJECT/NEWPROJECT/data1/tooltips/02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:48 +0700] "GET /NEWPROJECT/NEWPROJECT/data1/images/02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:48 +0700] "GET /NEWPROJECT/NEWPROJECT/data1/tooltips/04.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:48 +0700] "GET /NEWPROJECT/NEWPROJECT/img/TourKhuyenMai/bienNhaTrang.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:48 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/BinhThuan/Bluebaymuine/bienphanthiet.jpg HTTP/1.1" 404 1136
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:48 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/DaLat/Tour%20%C4%90%C3%A0%20L%E1%BA%A1t%203%20ng%C3%A0y%202%20%C4%91%C3%AAm%20%C4%91%C6%B0%E1%BB%9Dng%20h%E1%BA%A7m%20%C4%91%E1%BA%A5t%20s%C3%A9t%20%C4%90%C3%80%20L%E1%BA%A0T%20-%20%C4%90%C6%B0%E1%BB%9Dng%20H%E1%BA%A7m%20%C4%90%E1%BA%A5t%20S%C3%A9t/pictures/bbi1420613859_tour-du-lich-da-lat-chinh-phuc-dinh-langbiang-3-ngay-2-dem.jpg HTTP/1.1" 404 1724
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:48 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/NhaTrang/nhatrang.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:48 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/vungtau/langrungresort/174409-lan-rung-resort-2n1d-tang-lau-hai-san-xong-hoi.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:48 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/BacLieu/NhaThoChaDiep/noi-an-nghi-cua-cha-diep.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:48 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/HaNoi/HaNoiDongBac/hobabe.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:48 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/BenTre/BenTre-Mytho/eia1436420446_tour-du-lich-my-tho-ben-tre-can-tho-trong-2-ngay-1-dem.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:48 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/BinhThuan/BinhChauLaGi/lagi.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:48 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/NhaTrangPhuYenQuyNhon/nhatrangphuyenquynhon.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:49 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichNuocNgoai/campuchia/s%E1%BB%89miephuyenbi/168398-tour-kham-pha-siem-riep-huyen-bi-phnompenh-cao-nguyen-bokor-sihanoukville-dao-thien-duong-kohrong-ks-3-5-6n5d-danh-cho-1-khach.jpg HTTP/1.1" 404 1394
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:49 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichNuocNgoai/thailan/bangkok-pataya/208639-black-friday-thailand-tour-bangkok-pataya-5n4d-danh-cho-01-nguoi.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:49 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/DaLat/thacPongour/thacpongour.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:49 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichNuocNgoai/campuchia/thienduongbiendao/97485_body%20(3).jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:49 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichNuocNgoai/campuchia/campuchia.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:49 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichNuocNgoai/campuchia/Tour%20Siemriep%20-%20Phnompenh/208647-black-friday-cambodia-siemriep-phnompenh-4n3d-danh-cho-01-nguoi.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:49 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichNuocNgoai/campuchia/giaimasiemriep/193078-campuchia-4n3d-giai-ma-siemriep-huyen-bi-phnompenh-danh-cho-1-nguoi.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:49 +0700] "GET /NEWPROJECT/NEWPROJECT/Bootstrap/dist/css/fonts/fontawesome-webfont.woff2?v=4.3.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:51 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/DaLat/Tour%20%C4%90%C3%A0%20L%E1%BA%A1t%203%20ng%C3%A0y%202%20%C4%91%C3%AAm%20%C4%91%C6%B0%E1%BB%9Dng%20h%E1%BA%A7m%20%C4%91%E1%BA%A5t%20s%C3%A9t%20%C4%90%C3%80%20L%E1%BA%A0T%20-%20%C4%90%C6%B0%E1%BB%9Dng%20H%E1%BA%A7m%20%C4%90%E1%BA%A5t%20S%C3%A9t/pictures/bbi1420613859_tour-du-lich-da-lat-chinh-phuc-dinh-langbiang-3-ngay-2-dem.jpg HTTP/1.1" 404 1724
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:51 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/BinhThuan/Bluebaymuine/bienphanthiet.jpg HTTP/1.1" 404 1136
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:51 +0700] "GET /NEWPROJECT/NEWPROJECT/video/Welcome%20to%20vietnam.mp4 HTTP/1.1" 206 1
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:53 +0700] "GET /NEWPROJECT/NEWPROJECT/video/Welcome%20to%20vietnam.mp4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:54 +0700] "GET /favicon.ico HTTP/1.1" 404 984
0:0:0:0:0:0:0:1 - - [03/Jan/2016:15:59:54 +0700] "GET /NEWPROJECT/NEWPROJECT/video/Welcome%20to%20vietnam.mp4 HTTP/1.1" 206 19
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:38 +0700] "GET /NEWPROJECT/NEWPROJECT/html/home.jsp HTTP/1.1" 200 31375
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:38 +0700] "GET /NEWPROJECT/NEWPROJECT/Bootstrap/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:38 +0700] "GET /NEWPROJECT/NEWPROJECT/Bootstrap/dist/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:38 +0700] "GET /NEWPROJECT/NEWPROJECT/Bootstrap/glyphicons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:38 +0700] "GET /NEWPROJECT/NEWPROJECT/Bootstrap/dist/js/jQuery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:38 +0700] "GET /NEWPROJECT/NEWPROJECT/Bootstrap/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:38 +0700] "GET /NEWPROJECT/NEWPROJECT/Bootstrap/dist/js/app.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:38 +0700] "GET /NEWPROJECT/NEWPROJECT/css/index/body_contenner.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:38 +0700] "GET /NEWPROJECT/NEWPROJECT/css/css.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:38 +0700] "GET /NEWPROJECT/NEWPROJECT/engine1/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:38 +0700] "GET /NEWPROJECT/NEWPROJECT/SpryAssets/SpryAccordion.css HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:38 +0700] "GET /NEWPROJECT/NEWPROJECT/engine1/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:38 +0700] "GET /NEWPROJECT/NEWPROJECT/img/logo/flower%20banner%201%20-%20Copy.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:38 +0700] "GET /NEWPROJECT/NEWPROJECT/data1/images/01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:38 +0700] "GET /NEWPROJECT/NEWPROJECT/data1/images/02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:38 +0700] "GET /NEWPROJECT/NEWPROJECT/data1/images/03.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:38 +0700] "GET /NEWPROJECT/NEWPROJECT/data1/images/04.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:38 +0700] "GET /NEWPROJECT/NEWPROJECT/data1/tooltips/02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:38 +0700] "GET /NEWPROJECT/NEWPROJECT/data1/tooltips/03.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:38 +0700] "GET /NEWPROJECT/NEWPROJECT/engine1/wowslider.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:38 +0700] "GET /NEWPROJECT/NEWPROJECT/css/footer-distributed-with-address-and-phones.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:39 +0700] "GET /NEWPROJECT/NEWPROJECT/SpryAssets/SpryAccordion.js HTTP/1.1" 404 1060
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:39 +0700] "GET /NEWPROJECT/NEWPROJECT/engine1/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:39 +0700] "GET /NEWPROJECT/NEWPROJECT/data1/tooltips/04.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:39 +0700] "GET /NEWPROJECT/NEWPROJECT/img/TourKhuyenMai/bienNhaTrang.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:39 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/DaLat/Tour%20%C4%90%C3%A0%20L%E1%BA%A1t%203%20ng%C3%A0y%202%20%C4%91%C3%AAm%20%C4%91%C6%B0%E1%BB%9Dng%20h%E1%BA%A7m%20%C4%91%E1%BA%A5t%20s%C3%A9t%20%C4%90%C3%80%20L%E1%BA%A0T%20-%20%C4%90%C6%B0%E1%BB%9Dng%20H%E1%BA%A7m%20%C4%90%E1%BA%A5t%20S%C3%A9t/pictures/bbi1420613859_tour-du-lich-da-lat-chinh-phuc-dinh-langbiang-3-ngay-2-dem.jpg HTTP/1.1" 404 1724
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:39 +0700] "GET /NEWPROJECT/NEWPROJECT/css/UpdateAddmin/stylenewaddmin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:39 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/NhaTrang/nhatrang.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:39 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/HaNoi/HaNoiDongBac/hobabe.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:39 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/BenTre/BenTre-Mytho/eia1436420446_tour-du-lich-my-tho-ben-tre-can-tho-trong-2-ngay-1-dem.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:39 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/BinhThuan/Bluebaymuine/bienphanthiet.jpg HTTP/1.1" 404 1136
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:39 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/vungtau/langrungresort/174409-lan-rung-resort-2n1d-tang-lau-hai-san-xong-hoi.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:39 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/BacLieu/NhaThoChaDiep/noi-an-nghi-cua-cha-diep.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:39 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/BinhThuan/BinhChauLaGi/lagi.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:39 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/NhaTrangPhuYenQuyNhon/nhatrangphuyenquynhon.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:39 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichTrongNuoc/DaLat/thacPongour/thacpongour.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:39 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichNuocNgoai/campuchia/campuchia.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:39 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichNuocNgoai/campuchia/Tour%20Siemriep%20-%20Phnompenh/208647-black-friday-cambodia-siemriep-phnompenh-4n3d-danh-cho-01-nguoi.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:39 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichNuocNgoai/thailan/bangkok-pataya/208639-black-friday-thailand-tour-bangkok-pataya-5n4d-danh-cho-01-nguoi.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:39 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichNuocNgoai/campuchia/thienduongbiendao/97485_body%20(3).jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:39 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichNuocNgoai/campuchia/s%E1%BB%89miephuyenbi/168398-tour-kham-pha-siem-riep-huyen-bi-phnompenh-cao-nguyen-bokor-sihanoukville-dao-thien-duong-kohrong-ks-3-5-6n5d-danh-cho-1-khach.jpg HTTP/1.1" 404 1394
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:39 +0700] "GET /NEWPROJECT/NEWPROJECT/infoTour/DuLichNuocNgoai/campuchia/giaimasiemriep/193078-campuchia-4n3d-giai-ma-siemriep-huyen-bi-phnompenh-danh-cho-1-nguoi.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:39 +0700] "GET /NEWPROJECT/NEWPROJECT/Bootstrap/dist/css/fonts/fontawesome-webfont.woff2?v=4.3.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2016:16:00:39 +0700] "GET /NEWPROJECT/NEWPROJECT/video/Welcome%20to%20vietnam.mp4 HTTP/1.1" 206 1
